sample_id,A1_cm2,A2_cm2,A3_cm2,A4_cm2,A5_cm2,A6_cm2,A7_cm2,A8_cm2,A9_cm2,A10_cm2,E_GPa,P2_kN,P4_kN,density_kg_m3,mass_kg,max_disp_mm,v_node2_mm,v_node4_mm,max_abs_stress_MPa,stress1_MPa,stress2_MPa,stress3_MPa,stress4_MPa,stress5_MPa,stress6_MPa,stress7_MPa,stress8_MPa,stress9_MPa,stress10_MPa,split
2185,42.1007,40.4522,138.956,104.885,131.157,131.416,157.95,150.795,220.364,113.089,140.946,538.344,459.435,5694.18,7795.41,40.8587,-38.8886,-14.651,187.848,187.848,40.2556,-92.3758,-35.8012,-9.37753,12.3914,66.7282,-23.6811,24.0982,-20.3641,train
2186,198.669,57.0206,152.378,23.0553,87.9756,2.29256,202.383,23.5794,171.542,141.344,126.549,460.894,254.242,5757.24,6756.55,41.641,-37.7327,-10.9088,251.179,29.6082,10.0988,-68.8225,-174.931,-31.3703,251.179,41.0748,-76.3671,33.2494,-5.76157,train
2187,183.93,169.71,206.329,212.289,103.643,73.7168,85.1737,68.6402,72.2704,61.0101,194.113,507.506,498.456,2930.51,3632.62,22.4618,-22.2382,-11.3973,94.8343,51.2319,11.3361,-52.2788,-14.8439,11.5477,26.0979,94.8343,-89.5839,61.6639,-44.5949,train
2188,27.7043,4.82797,174.012,74.1054,202.624,91.0311,159.592,224.465,50.9189,138.502,153.02,573.205,483.48,7224.89,9152.05,62.0831,-54.3209,-15.0468,276.986,251.717,276.986,-86.5304,-59.3043,-15.5617,14.6904,82.6351,-7.82254,122.06,-13.6547,train
2189,76.1574,138.664,80.1479,16.2941,105.241,144.226,217.765,109.697,143.96,75.9959,181.926,456.052,352.442,4489.74,5480.3,29.8405,-27.4221,-9.38848,120.541,99.0696,19.5416,-120.541,-113.588,10.771,18.788,33.1243,-38.4745,18.1817,-50.4253,train
2190,48.4688,5.10725,120.349,9.40244,117.919,6.93177,70.7024,161.541,102.712,169.068,148.994,342.333,302.086,5549.35,5180.76,47.9755,-43.7069,-11.7848,265.769,133.73,181.007,-56.5779,-265.769,4.74502,133.364,67.7235,-26.7749,34.4062,-7.73279,train
2191,10.0954,33.6221,44.6083,39.1697,137.383,32.6453,110.903,3.99023,160.587,84.803,83.369,356.53,415.327,6728.91,4965.65,133.369,-128.981,-48.6435,366.193,366.193,36.8941,-250.004,-59.3529,-15.9645,37.9981,96.7477,-46.6358,20.4738,-20.6864,train
2192,29.1937,131.208,202.171,130.534,68.1376,105.964,30.6688,8.95585,214.433,23.771,92.3872,343.986,203.975,5881.03,5700.9,73.0498,-71.9472,-44.5368,205.464,152.902,4.76118,-39.0539,-21.5665,-26.2888,5.89546,205.464,-161.684,18.5663,-37.1656,train
2193,83.8591,13.5599,26.635,145.632,99.6975,182.318,27.8253,20.4022,140.632,225.414,193.83,560.856,562.184,4305.95,4479.04,79.0561,-76.2383,-45.312,412.849,136.554,85.2994,-412.849,-30.5696,13.9504,6.34413,273.827,-404.999,44.7688,-7.25667,train
2194,39.6733,132.712,185.424,15.0637,98.0812,194.216,19.4122,141.276,25.2189,33.1924,156.149,276.987,258.384,7289.98,6499.47,37.0704,-36.12,-15.4677,163.191,163.191,12.75,-23.8325,-71.5492,26.7804,8.71236,120.152,-37.0825,60.4402,-72.0934,train
2195,206.853,99.7484,215.978,130.26,23.8394,172.734,23.1944,21.6514,218.353,125.418,99.7547,289.07,234.719,5893.6,7539.36,40.9657,-40.7799,-33.3137,168.62,25.9269,7.66551,-26.1888,-16.3218,14.5259,4.42659,168.62,-161.488,13.77,-8.6219,train
2196,10.4468,78.8527,36.3596,5.59796,141.346,173.951,110.718,164.47,202,50.6656,142.084,273.465,255.054,6487.61,7077.5,67.5782,-63.9408,-20.9277,316.625,316.625,25.0931,-204.809,-135.048,-1.29414,11.3748,60.1883,-4.92761,5.29275,-55.2297,test
2197,71.4318,40.7104,62.0653,217.009,153.906,73.8492,144.922,201.603,42.602,186.952,133.683,414.326,477.213,5237.07,6865.53,41.3964,-40.2499,-14.52,132.564,125.634,54.4336,-132.564,-8.88092,18.8672,30.0073,39.8573,-33.8887,63.9767,-16.7632,train
2198,166.782,47.4738,222.426,112.152,136.227,134.573,217.665,5.84543,57.6179,91.4834,107.728,560.115,252.347,6357.76,7828.42,37.2829,-36.5897,-13.7567,72.1106,35.3708,61.4285,-60.3693,-23.9399,-17.5211,21.6703,50.8508,-72.1106,65.9002,-45.0813,train
2199,56.1789,183.554,122.654,214.812,111.27,100.784,179.431,41.0195,51.3519,53.4632,134.683,544.646,411.3,5708,6520.32,44.7174,-43.9466,-15.803,126.919,126.919,14.2828,-108.616,-13.1501,-10.2548,26.0128,62.0737,-58.0495,77.7938,-69.3485,train
2200,160.292,136.182,57.6104,24.1678,181.307,142.821,178.709,211.325,174.452,110.471,126.488,384.495,475.497,3727.01,5646.72,33.1237,-30.1446,-11.5501,115.402,60.1495,15.0111,-115.402,-74.5082,22.0391,14.3134,22.1845,-38.7911,14.5976,-26.1699,test
2201,202.425,137.598,150.001,107.571,122.072,118.435,224.727,186.931,3.45232,53.9773,184.188,216.704,575.455,6501.25,8925.98,15.5491,-15.3738,-5.11371,79.1374,27.1154,14.3451,-45.1121,-1.79591,25.629,16.6661,28.9468,-25.1307,79.1374,-51.7153,train
2202,218.892,95.8712,128.278,26.2459,164.513,17.791,42.8944,194.291,58.6174,145.497,100.985,364.081,550.925,3007.35,3508.03,39.361,-37.8127,-16.5212,92.4501,48.8885,17.1561,-44.6716,-76.0513,30.7844,92.4501,68.8928,-51.3922,48.1567,-15.987,train
2203,149.18,130.728,164.558,99.406,109.724,58.1415,180.856,45.9935,161.019,132.511,186.05,456.953,462.084,7848.64,10389.6,19.1172,-18.4996,-8.7793,69.9846,45.6688,13.599,-69.9846,-28.0844,-4.99796,30.5766,54.3224,-68.9793,24.5197,-18.9731,test
2204,148.249,76.7682,59.9877,126.916,29.1476,137.198,220.631,118.644,57.0091,219.159,72.0387,478.642,354.474,3125.46,4140.08,67.1793,-63.5684,-26.4746,152.589,59.0257,31.6114,-152.589,-18.5924,55.0452,17.6879,27.9922,-47.2514,58.5357,-15.6596,train
2205,141.514,204.816,175.436,41.5264,3.38197,222.661,26.0743,85.0506,170.896,110.954,99.0794,491.153,428.071,7346.22,9035.46,55.2599,-53.105,-41.5528,200.583,73.5304,0.359478,-49.0763,-116.502,194.005,0.330668,200.583,-91.354,40.035,-0.938442,train
2206,102.743,74.6042,122.105,20.3156,167.579,97.8811,145.277,174.654,66.2264,135.398,123.598,463.467,373.138,6316.27,7640.06,35.3812,-33.5038,-11.8915,83.3308,83.3308,40.501,-74.3103,-79.4033,13.8078,30.8695,43.2123,-31.7981,34.4471,-31.5596,train
2207,191.632,79.0419,26.7138,151.512,45.3202,30.5676,66.5079,66.1922,19.6901,217.754,147.762,218.13,203.071,6739.32,6459.78,27.9798,-26.6323,-11.8652,133.189,26.1785,17.1838,-133.189,-5.43227,44.4015,44.4341,29.2733,-60.5777,59.1148,-8.82117,train
2208,65.2709,51.6608,124.2,197.47,32.0091,201.543,167.103,7.96505,90.8041,17.6195,103.341,479.808,417.21,5006.55,4912.51,59.0164,-57.9975,-21.6804,125.57,84.3455,23.1359,-105.161,-18.2451,-90.463,5.93034,69.9304,-125.57,56.1122,-95.9331,train
2209,222.199,218.573,14.274,133.628,90.4815,131.756,153.279,4.83362,123.879,51.7304,154.038,347.42,379.943,4939.07,5793.78,99.6466,-91.1341,-45.829,661.814,21.491,5.46857,-661.814,-17.0542,-10.807,9.07191,55.1052,-380.67,26.0163,-32.6767,train
2210,195.046,126.552,101.025,32.5485,107.714,106.84,11.2322,101.636,29.8858,101.552,83.1586,357.545,495.391,6692.97,6213.24,58.6863,-57.9274,-35.2603,137.244,56.4726,18.1265,-46.1817,-39.3723,57.168,21.4708,137.244,-103.514,60.642,-31.9455,train
2211,206.229,203.473,2.9367,62.6266,81.7823,87.2786,166.528,13.5346,221.2,12.8319,99.3385,496.852,211.107,5392.81,6065.08,349.075,-312.368,-148.792,1620.03,59.4442,2.02537,-1620.03,-72.7553,33.4322,4.72175,-1.79179,-761.783,29.1308,-45.4188,test
2212,84.9218,76.5161,191.225,20.5783,8.76927,13.0205,217.411,213.304,114.39,78.3166,89.5442,213.447,517.604,2934.6,3425.84,30.1235,-27.7634,-11.2621,74.8778,47.2227,7.75793,-39.5826,-74.8778,38.191,45.5902,35.3519,-12.4364,19.0498,-10.7191,train
2213,225.42,42.0007,62.9446,205.107,18.693,12.8152,63.9094,119.585,126.593,39.5854,138.919,558.319,262.349,4455.61,4324.75,34.5561,-33.0971,-15.2262,126.374,50.6543,12.9801,-126.374,-24.5629,42.6519,42.541,52.4745,-69.0084,56.2816,-19.4766,test
2214,6.26402,22.2507,120.609,221.425,66.9867,46.672,3.98629,191.012,152.469,12.0596,144.754,374.359,344.08,5817,5280,211.541,-191.741,-95.6371,1414.77,1414.77,8.72963,-48.1676,-16.0296,23.4251,4.16181,732.908,-37.8965,32.9218,-22.7782,test
2215,40.0252,77.4411,71.4795,57.2014,210.916,16.2199,181.684,131.582,141.604,138.152,172.488,400.12,223.333,5907.94,7087.4,30.9037,-29.6217,-9.75439,147.517,147.517,15.0377,-116.572,-49.5907,-4.42575,71.7968,33.7148,-20.4552,28.3299,-11.9209,test
2216,124.555,103.195,86.7173,34.0695,58.5685,146.101,52.0711,207.167,68.2221,221.66,114.935,348.751,580.037,5713.54,6947.39,36.6981,-35.2675,-19.0904,82.38,78.2156,16.5151,-75.1952,-52.341,76.3453,11.665,82.38,-42.6971,36.9656,-10.8734,train
2217,34.5637,159.578,64.429,55.867,60.8649,78.8396,180.493,207.881,60.2939,93.6393,198.119,208.781,471.966,4102.63,4580.82,21.6786,-20.9291,-8.07189,125.195,125.195,6.3831,-103.306,-19.1386,19.2258,12.9199,35.7921,-15.2346,25.0788,-15.3837,train
2218,192.845,175.63,94.4673,4.30704,202.316,177.666,186.614,17.9583,121.351,72.1058,198.19,361.71,235.859,4128.43,5323.28,22.7981,-20.1348,-7.78076,139.874,23.4853,17.1649,-91.893,-139.874,1.52966,16.9681,38.3747,-71.8137,7.02085,-59.1267,train
2219,60.0195,166.464,38.3929,43.1054,46.1512,87.9146,162.505,3.18339,79.4034,117.425,159.14,474.846,470.28,4711.35,4113.01,66.247,-62.2129,-29.4369,356.64,87.5668,18.2846,-356.64,-39.5482,-25.9471,34.6213,77.8361,-225.346,30.3623,-36.657,test
2220,75.0166,153.008,210.005,195.55,197.586,168.77,172.172,22.3335,34.3394,187.682,154.059,420.925,427.574,7706.46,11197.3,23.6302,-23.3483,-10.7353,68.0441,68.0441,20.9557,-56.1848,-5.12839,-0.544952,18.9986,62.3425,-56.6854,41.3012,-24.1607,test
2221,18.7734,143.115,148.357,175.162,181.939,215.786,223.681,130.712,188.863,16.7766,76.836,389.387,244.869,3248.81,4976.34,64.0281,-60.1894,-18.671,186.284,186.284,3.52517,-71.6726,-19.3499,-20.8096,2.33797,42.6087,4.29204,25.3798,-42.528,test
2222,64.558,191.337,195.086,32.8248,17.0136,53.6348,107.771,193.325,49.4498,92.4786,120.477,209.109,217.774,4790.59,5173.33,18.726,-18.251,-7.61509,54.2663,54.2663,5.80697,-25.3617,-29.8556,25.4048,20.7158,37.4855,-10.3308,28.0271,-16.9911,train
2223,29.9467,13.0383,102.388,116.414,6.34064,214.292,29.4618,19.9979,150.205,202.713,209.198,407.816,506.783,2975.66,2860.99,50.0524,-48.3466,-29.6161,289.422,240.251,72.0557,-98.7179,-26.9612,-3.48478,4.38413,289.422,-220.398,29.5512,-6.55426,train
2224,99.9704,145.186,174.068,142.256,144.884,163.221,15.5871,137.241,155.96,186.079,110.703,418.286,482.607,7479.01,10733.1,41.3165,-40.6667,-25.1275,135.791,116.986,9.40148,-32.6281,-19.8086,32.4009,8.36268,135.791,-77.4112,25.5521,-10.3738,test
2225,18.1807,28.086,159.959,9.12628,13.464,153.96,71.4683,223.362,179.366,168.235,68.4971,427.471,509.917,5325.39,6288.08,136.67,-126.354,-50.1245,332.133,332.133,99.4766,-74.2997,-162.257,21.0124,18.147,150.59,-11.1669,11.6754,-23.486,train
2226,147.235,18.7627,143.48,184.293,145.285,9.7373,96.8249,65.6632,188.212,13.8884,64.9299,577.603,241.726,5675.72,6043.1,67.1679,-65.6225,-29.0569,77.6061,63.7032,18.3308,-72.2469,-29.4753,-12.5875,35.3213,67.0405,-77.6061,40.8164,-35.0218,train
2227,2.76244,63.4543,131.972,31.6353,213.66,159.546,68.7123,24.0569,157.811,223.183,88.9787,477.34,348.511,5902.8,6871.22,190.464,-168.129,-57.1229,857.836,857.836,47.8615,-116.961,-54.8875,-19.3769,19.0354,219.446,141.303,15.5605,-19.2443,train
2228,217.866,185.24,13.4886,149.493,215.124,204.768,220.954,37.5422,149.932,107.415,161.398,500.671,418.622,6924.44,10862,77.938,-70.8865,-32.9289,550.293,54.0868,9.67214,-550.293,-21.5063,16.5575,8.74975,15.4635,-255.288,30.3255,-23.5889,train
2229,143.947,173.181,7.31843,63.2679,23.763,28.0391,202.013,15.3677,71.8317,149.724,72.8446,544.876,542.796,6561.43,6361.36,406.222,-366.314,-175.622,1338.24,83.2279,9.34695,-1338.24,-60.5369,113.691,57.7307,30.4179,-601.078,75.4053,-15.2896,train
2230,188.888,163.266,209.024,86.793,152.257,199.369,46.2363,187.448,163.852,106.292,105.766,488.102,461.091,4289.48,6715.44,31.3809,-30.7606,-16.6055,78.241,62.5501,10.6418,-35.5894,-36.2193,24.8943,8.71469,78.241,-52.3135,27.1323,-23.1166,train
2231,186.415,224.495,81.5391,207.725,219.967,80.1237,53.2959,126.77,123.899,211.155,207.524,217.911,393.433,5366.41,8483.07,11.3932,-11.1284,-6.36288,48.815,34.8219,3.60087,-48.815,-6.59878,13.3724,10.0891,47.7957,-48.1061,15.6459,-5.41412,train
2232,197.072,163.031,62.9194,22.8229,115.027,115.622,28.2793,185.974,107.391,78.0331,109.804,446.077,398.645,5600.74,6359.26,42.6039,-39.613,-17.7005,97.9848,59.2976,13.6445,-90.3201,-97.9848,43.3706,19.2392,61.1165,-54.9424,29.4494,-40.3147,train
2233,79.7599,53.2121,180.762,13.4422,28.4276,30.4119,55.7418,127.39,126.259,164.534,80.7359,598.507,242.075,5050.54,4877.97,82.0204,-76.3885,-30.6,207.306,127.609,60.107,-56.4159,-207.306,49.4726,105.17,106.882,-46.5488,31.213,-27.4913,train
2234,110.456,193.482,215.111,21.9804,165.681,205.392,121.615,35.786,63.1635,159.516,63.1911,449.958,220.19,3098.99,4107.81,54.1839,-52.4331,-24.3406,61.3778,53.6221,17.6933,-45.4544,-48.963,2.09476,16.6674,61.3778,-56.2465,24.0965,-30.3503,test
2235,51.4453,37.7795,114.186,58.0209,51.8648,170.53,167.619,201.067,96.6603,103.226,151.045,499.528,426.851,7613.41,8966.05,37.0362,-35.4769,-12.2946,156.332,156.332,56.9038,-98.1889,-49.0424,3.89018,12.6066,52.4494,-21.4329,41.6316,-29.4525,test
2236,220.183,130.904,21.6733,151.166,64.0172,97.6033,133.412,19.0581,7.93085,179.087,116.337,247.626,313.947,5438.46,5796.72,61.2242,-57.1243,-27.8102,278.4,20.5938,16.777,-278.4,-1.85279,27.775,22.5011,37.7114,-152.727,49.9431,-17.3429,test
2237,107.15,70.6117,206.207,123.314,120.081,133.55,86.5617,210.9,222.158,162.54,122.745,592.192,355.82,3696.68,5833.06,31.3883,-30.7915,-13.8558,104.627,104.627,26.7152,-49.0439,-32.7255,10.4375,14.1251,68.4754,-35.465,25.6893,-16.4131,test
2238,182.487,173.461,36.1986,139.503,146.792,27.3464,211.271,148.303,146.241,36.7856,133.622,457.223,315.483,5313.67,7157.72,37.2184,-34.6713,-13.0986,170.16,58.6998,4.1771,-170.16,-27.5813,15.6143,26.4958,10.6253,-58.5484,37.2087,-27.8557,test
2239,74.3573,209.093,156.659,76.1557,12.7352,101.779,197.545,211.162,38.8515,194.041,66.5931,558.454,450.278,5356.02,7533.09,69.498,-67.8841,-26.4652,108.71,108.71,17.8368,-84.0874,-24.3577,50.5576,36.6436,54.3255,-16.7354,67.5221,-27.1819,train
2240,191.783,72.9133,130.512,186.522,30.5153,197.758,110.238,2.25013,215.327,157.249,184.547,256.221,414.696,2755.48,3769.31,18.8323,-18.4556,-11.7168,126.493,14.4094,19.4387,-69.4966,-6.13801,-30.9227,7.16702,83.4878,-126.493,7.51925,-12.7468,train
2241,63.5446,81.1907,117.502,169.68,122.165,9.63836,43.5755,176.027,183.286,210.336,129.743,564.249,556.402,4210.89,5509.78,50.6519,-50.0448,-23.8366,202.951,202.951,8.29775,-81.6588,-29.2833,18.7055,69.8978,128.278,-58.2789,38.3386,-4.52969,train
2242,41.5485,150.417,69.2362,66.0527,26.8431,220.02,152.799,175.95,213.465,211.074,143.583,211.89,391.676,7399.94,11093.2,24.3049,-23.2875,-10.1958,101.688,101.688,4.46702,-87.3597,-21.9065,24.5544,3.05389,36.3696,-16.928,9.58631,-4.5019,train
2243,165.048,30.4023,51.323,132.629,31.2273,95.0261,108.229,122.664,200.557,168.718,130.66,512.785,417.39,4579.32,5671.41,39.6861,-37.1736,-17.7464,165.548,67.0171,24.6131,-165.548,-33.0212,49.753,7.87463,44.0164,-68.4051,30.8821,-6.27231,train
2244,14.1027,25.3753,173.725,113.125,81.5984,122.139,129.194,123.24,6.98192,185.881,178.924,282.137,499.344,5067.6,5374.34,36.3832,-33.6239,-11.484,219.556,219.556,96.6328,-59.6415,-3.2644,-1.15596,20.0762,82.5347,-3.15527,74.8002,-18.6559,train
2245,40.4833,139.468,60.7629,115.457,17.6666,71.9687,164.219,137.213,30.5196,218.717,190.576,417.033,452.234,6287.1,7039.96,34.8659,-33.7423,-13.2607,170.141,165.378,19.2668,-170.141,-12.8466,58.9532,37.337,53.1168,-26.0217,68.7298,-17.3746,train
2246,222.681,133.658,193.705,91.9331,101.411,110.601,45.0448,144.123,207.528,120.32,127.459,449.732,498.733,3312.85,4801.87,25.6579,-25.1076,-15.3755,88.2922,50.1602,8.92665,-37.7356,-35.9414,33.2135,10.7876,88.2922,-65.4732,22.5167,-14.0236,train
2247,10.6357,19.0466,74.1879,136.98,138.531,221.199,19.2208,7.49231,155.59,80.0236,162.838,596.706,518.675,5804.19,5156.45,154.507,-147.601,-86.1691,758.645,758.645,75.5378,-202.449,-33.0582,-17.5173,6.50428,666.036,-396.696,41.1594,-25.4261,train
2248,91.7268,28.8114,40.5488,48.1187,173.923,153.41,47.9717,149.497,134.073,210.217,100.811,561.007,499.998,4798.54,5715.97,76.5349,-72.5624,-30.387,196.351,151.192,74.5375,-196.351,-71.9584,27.5742,13.9987,69.3297,-78.122,36.5233,-14.4473,test
2249,111.646,186.393,73.3715,38.3503,24.8216,66.1461,149.181,219.377,41.545,86.6825,129.675,281.686,285.444,2701.06,2971.95,25.3936,-24.0634,-9.59603,79.2487,49.1771,7.75182,-79.2487,-35.7747,52.4377,21.8439,28.4181,-17.235,46.7025,-23.5732,train
2250,101.945,140.412,118.01,220.12,126.911,128.227,209.872,171.207,146.618,101.396,138.074,545.502,272.197,6121.92,9658.01,27.625,-26.798,-9.77466,88.4185,88.4185,13.8518,-85.3586,-15.9461,0.38443,15.1682,31.1192,-29.397,33.8565,-27.1273,train
2251,21.1784,12.1699,182.004,134.375,61.7638,62.2675,19.7957,48.8646,142.995,97.6116,157.931,515.345,339.918,4274.56,3561.29,79.5556,-74.604,-39.3508,439.896,439.896,75.2858,-52.434,-31.5329,-1.20415,14.7143,313.608,-120.479,41.9058,-13.2743,train
2252,29.754,200.162,198.662,55.7404,114.478,201.857,124.249,219.015,125.206,122.033,199.674,407.987,322.317,6138.94,9182.2,23.8087,-22.6878,-8.67554,178.351,178.351,11.5379,-51.1229,-31.7622,-4.7491,11.4409,69.1608,-7.92142,19.9972,-26.7634,train
2253,202.901,93.6601,107.222,211.828,95.6791,32.9497,140.278,98.2634,166.033,199.934,129.247,264.458,212.066,5681.53,8307.87,15.1301,-14.5932,-6.79952,47.26,24.579,7.41593,-47.26,-9.20556,4.1025,21.0799,24.4245,-33.7138,16.6094,-4.91303,train
2254,124.819,200.688,140.038,83.4991,39.4954,114.587,14.7983,75.4783,93.7985,37.4636,80.3524,291.491,229.881,7822.05,7269.99,44.8514,-44.3825,-28.6227,111.198,55.8014,2.99188,-29.1241,-27.7185,43.9462,5.23999,111.198,-75.8864,34.8956,-22.6658,test
2255,173.068,111.24,172.671,105.93,168.237,44.4432,70.8551,119.165,112.686,15.0846,126.786,486.927,394.025,6086.15,6817.41,32.1674,-31.526,-13.6968,70.6119,58.5954,5.7439,-48.6883,-39.9352,6.19004,14.3768,70.6119,-62.5633,53.0907,-59.9029,train
2256,158.704,127.323,100.411,89.4022,96.2229,169.636,41.9282,89.4217,177.312,133.78,85.4125,203.104,286.751,5488.4,6862.46,26.6392,-26.0214,-16.2944,57.4992,32.922,4.66682,-37.2045,-16.0717,18.2595,3.50276,57.4992,-50.5107,11.46,-6.28132,test
2257,73.1295,63.5015,83.9,143.576,184.322,4.87836,67.8047,80.0116,215.466,80.9139,144.534,317.493,368.101,3704.78,4002.49,28.7356,-28.0528,-13.7852,91.259,91.259,3.47389,-77.8554,-20.5768,2.95387,45.2195,70.0204,-61.8416,19.3908,-3.8556,train
2258,89.8091,72.305,70.9094,213.33,62.6826,114.178,199.87,171.92,107.082,187.621,139.38,338.536,334.512,3983.79,5703.78,24.8957,-23.8928,-9.56589,96.6917,73.9886,17.5163,-96.6917,-9.93227,18.1971,11.0924,24.5595,-26.8125,27.9832,-9.54647,train
2259,55.5568,169.774,31.0904,157.313,214.372,96.2682,91.3139,72.7182,200.634,113.836,117.531,235.549,248.205,4672.86,5986.62,38.3558,-36.4742,-16.0066,141.975,92.4184,4.10834,-141.975,-10.5395,5.22914,7.24528,31.8817,-54.0452,11.6868,-8.66512,test
2260,221.185,29.7826,150.872,19.1825,127.443,207.302,4.62003,35.9519,174.605,144.048,96.6528,489.411,261.456,3308.43,3823.24,80.2795,-78.6724,-56.9778,281.859,51.9113,80.3371,-38.542,-130.403,32.0648,11.5418,281.859,-259.142,20.2605,-23.4903,test
2261,159.096,213.572,223.216,74.349,153.022,163.113,54.7854,15.2148,201.721,215.472,146.825,374.207,241.066,6125.49,9383.96,25.4589,-25.1733,-17.75,127.508,32.1433,9.55828,-38.1827,-22.8744,-2.14933,12.5151,123.414,-127.508,11.9231,-13.3983,test
2262,162.759,146.392,217.209,100.427,93.2102,102.483,179.158,14.1095,191.953,108.58,111.992,281.092,476.033,3410.73,4743.09,22.5466,-21.9932,-12.4885,70.6512,21.6013,8.05126,-44.5528,-16.2534,-9.94957,11.5008,54.2007,-70.6512,12.0258,-15.3513,train
2263,168.38,206.893,10.0631,83.6338,107.863,109.299,121.732,106.16,2.10926,102.507,101.691,497.592,457.307,4540.93,4801.51,114.174,-106.544,-39.9548,453.841,88.6907,23.0206,-453.841,-2.54847,90.3436,43.5757,-4.74985,-132.654,142.904,-65.7087,train
2264,100.109,179.411,19.526,102.192,196.165,46.4446,169.767,219.315,191.679,71.9553,160.642,411.938,303.468,5452.29,7812.04,37.5319,-34.7309,-12.5713,218.427,111.157,5.01184,-218.427,-31.5112,19.3114,19.3603,1.21316,-45.1927,23.7588,-17.6726,train
2265,199.367,186.209,145.567,186.399,73.7722,206.033,202.707,22.8445,22.2826,83.1786,61.3735,537.36,222.692,6003,8044.18,70.3965,-69.1525,-25.5388,84.5202,32.6782,21.7062,-81.2874,-7.14444,-2.5802,19.6176,45.0631,-70.6578,84.5202,-68.7206,train
2266,129.392,150.564,88.3608,43.6289,174.703,94.3449,224.507,12.3782,210.844,194.75,104.891,514.1,583.963,7167.35,10417.9,56.0225,-52.5544,-25.6583,169.929,48.2842,18.8834,-169.929,-52.6678,-6.81861,30.1358,62.1983,-126.43,15.4125,-20.6461,train
2267,71.9317,69.6399,131.145,45.0953,65.4939,104.112,178.122,188.423,173.57,203.885,208.312,202.652,551.698,5628.46,7923.76,12.5743,-12.0632,-5.65194,66.0266,66.0266,10.5576,-52.2105,-28.6348,21.8582,7.06188,38.2738,-20.4366,10.5212,-5.09978,train
2268,196.504,102.681,200.018,95.4019,71.9793,217.294,118.188,1.6184,77.1487,10.9195,161.89,419.282,452.048,4761.84,5128.67,32.2063,-31.7102,-15.1501,145.718,22.1857,7.38568,-63.691,-35.9999,-45.3978,3.49005,102.266,-145.718,62.957,-98.218,train
2269,113.402,33.2854,2.06668,174.166,104.672,121.06,213.96,81.6075,103.818,169.721,163.231,569.142,540.679,3900.41,4827.27,117.047,-106.133,-44.9398,854.13,182.676,30.3711,-854.13,-26.8738,98.8217,8.35051,-25.9511,-260.365,63.7583,-8.42354,train
2270,182.523,163.561,189.352,104.924,64.8145,15.4968,89.885,197.949,132.201,83.4697,168.947,416.648,302.438,3024.49,3962.35,16.4518,-16.0269,-6.78844,53.7206,46.8052,5.08984,-36.8668,-31.7751,16.0853,53.7206,44.2793,-31.2675,35.6652,-14.1049,train
2271,199.855,203.029,205.09,174.886,193.901,33.6905,202.994,46.9171,129.856,141.823,177.734,500.867,261.807,4121.04,6587.3,16.7533,-16.3454,-6.9074,53.8712,34.004,8.71752,-52.8949,-18.5193,-7.48606,52.5344,40.6828,-53.8712,35.2722,-17.6489,train
2272,186.105,91.2687,105.339,194.323,206.948,180.745,68.1335,101.035,130.662,69.5479,123.533,430.339,383.445,4496.12,6113.89,29.7537,-29.0624,-14.808,70.4824,50.0794,13.8038,-70.4824,-15.6622,9.53432,6.97034,64.7849,-70.2193,32.9414,-25.6183,test
