sample_id,r_inner_mm,wall_ratio_ro_ri,p_internal_MPa,p_external_MPa,E_GPa,poisson,yield_MPa,hoop_stress_inner_MPa,hoop_stress_outer_MPa,axial_stress_MPa,von_mises_inner_MPa,tresca_inner_MPa,radial_disp_inner_um,radial_disp_outer_um,safety_factor_vm,split
775,199.387,1.99329,22.2575,23.7224,139.989,0.339794,787.764,-26.1727,-24.7078,-24.2151,3.39065,3.91518,-14.7865,-23.9017,232.334,train
776,99.328,2.52049,133.37,6.25748,161.653,0.297791,406.209,168.348,41.2358,17.4891,261.296,301.719,124.646,58.6827,1.55459,train
777,21.4172,1.98174,50.5885,26.6138,187.918,0.314701,440.761,13.7411,-10.2336,-18.4237,55.711,64.3295,4.04133,0.889827,7.91156,train
778,195.556,2.01348,21.0958,9.13077,97.5646,0.294095,550.532,10.6697,-1.29533,-5.21305,27.5098,31.7656,36.8946,11.797,20.0122,train
779,188.81,2.10517,27.8251,11.0429,151.904,0.267703,858.618,15.5198,-1.26238,-6.15264,37.5377,43.3449,30.5962,8.74197,22.8735,train
780,67.5645,1.31988,148.258,21.751,162.603,0.276879,420.711,445.708,319.2,148.725,514.39,593.966,185.146,155.78,0.817883,train
781,172.978,2.07206,34.7767,14.8536,127.257,0.28632,780.385,17.1682,-2.75492,-8.80426,44.9856,51.9449,40.2978,11.3191,17.3474,train
782,82.4772,2.03182,50.6738,1.06608,163.703,0.265111,886.7,80.2571,30.6494,14.7916,113.39,130.931,45.2279,27.65,7.81994,train
783,86.1656,1.34248,62.43,7.66002,178.069,0.268771,870.638,183.652,128.882,60.611,213.113,246.082,89.1035,74.4777,4.08533,train
784,89.0203,1.74548,77.2999,9.87903,81.4208,0.312073,532.492,123.424,56.003,23.062,173.832,200.724,153.45,99.025,3.06326,train
785,91.0524,2.10787,82.6908,29.5691,193.634,0.313847,630.739,54.4093,1.28763,-14.1408,118.732,137.1,39.8753,14.8736,5.31229,train
786,49.7395,2.75702,32.7426,12.2152,111.332,0.264235,435.729,14.5315,-5.99591,-9.10556,40.9406,47.2741,11.4325,-0.446154,10.643,train
787,164.181,2.72613,19.3412,14.1739,96.197,0.346024,675.196,-7.39968,-12.567,-13.3704,10.3417,11.9415,6.68919,-14.1259,65.2888,train
788,34.3943,1.31791,31.9178,17.4306,138.948,0.301677,276.304,36.3773,21.89,2.22972,59.1453,68.2951,11.2216,8.63708,4.67161,test
789,52.0316,2.67403,18.7934,24.1676,173.471,0.310034,864.589,-31.2895,-25.9152,-25.0414,10.8219,12.4961,-5.30877,-8.54895,79.8922,train
790,51.3317,2.42418,144.715,14.0409,199.718,0.328113,402.078,170.224,39.5507,12.7549,272.745,314.939,54.8797,24.9056,1.47419,test
791,104.306,2.71146,71.6916,15.9537,172.622,0.273659,363.48,57.3338,1.59592,-7.17889,111.739,129.025,47.6856,12.9865,3.25293,train
792,137.594,2.81932,147.403,9.50226,129.351,0.334535,361.481,168.09,30.1897,10.3437,273.225,315.493,227.576,89.6946,1.32301,train
793,110.003,2.9709,75.2106,3.40405,144.147,0.319335,307.659,86.7528,14.9462,5.77108,140.264,161.963,83.1255,32.172,2.19342,train
794,102.786,2.40411,11.4615,7.64275,164.656,0.272992,788.07,-2.22616,-6.04488,-6.84381,7.99801,9.23531,1.72981,-3.13683,98.5333,train
795,125.071,1.28497,34.0091,4.1506,166.216,0.316154,447.216,117.42,87.5615,41.7054,131.141,151.429,86.5229,73.1819,3.41018,train
796,47.6101,1.85404,84.1492,4.77866,113.74,0.348861,299.269,139.718,60.3472,27.7843,193.875,223.867,66.7147,40.6052,1.54362,train
797,185.737,2.88313,47.6582,21.2977,110.188,0.278476,515.538,12.2727,-14.0879,-17.6928,51.9017,59.9309,51.3636,-15.6975,9.93297,train
798,33.2912,2.46124,22.2436,21.409,159.127,0.325072,884.436,-20.2443,-21.0789,-21.244,1.73143,1.99928,-1.27781,-3.71446,510.813,train
799,176.813,2.96194,120.574,4.27313,108.795,0.291043,274.119,141.951,25.6507,10.6888,227.354,262.525,282.673,114.487,1.20569,train
800,188.414,1.58808,109.671,18.5409,164.722,0.252546,863.382,192.338,101.208,41.3337,261.548,302.009,239.742,173.388,3.30105,train
801,40.3803,1.46834,131.173,8.28016,169.819,0.289146,655.832,327.225,204.332,98.0259,396.984,458.398,80.0878,62.2819,1.65204,train
802,157.656,1.34803,121.593,0.142874,189.591,0.333624,722.197,418.546,297.096,148.477,467.774,540.139,340.587,277.56,1.5439,train
803,137.737,2.12387,122.214,18.4842,76.2336,0.287145,707.712,144.337,40.6068,11.0613,230.839,266.55,318.449,164.002,3.06582,train
804,136.264,2.83097,15.3823,10.8435,139.676,0.327365,712.093,-5.01068,-9.54943,-10.1965,8.98209,10.3716,3.2808,-7.35103,79.2792,test
805,76.4633,1.96505,77.5723,4.43034,100.606,0.332064,837.106,119.835,46.6926,21.1311,170.959,197.407,105.322,61.4523,4.89652,train
806,88.7512,2.95946,15.7064,25.7652,140.141,0.262736,403.399,-38.417,-28.3582,-27.0617,19.668,22.7106,-17.2133,-27.1364,20.5105,train
807,52.9733,1.74524,95.0752,18.2765,97.2753,0.323796,304.829,133.599,56.8002,19.2619,198.038,228.674,86.1224,53.6802,1.53925,train
808,199.967,1.81365,74.1445,17.7316,150.574,0.271649,621.832,87.9648,31.5519,6.91015,140.391,162.109,141.076,83.0761,4.42929,train
809,71.5305,2.16656,84.9453,1.44743,167.239,0.291813,377.854,127.258,43.7599,21.1562,183.773,212.203,62.3916,35.2215,2.05609,train
810,86.0464,1.86163,25.0594,21.1703,155.087,0.296752,788.784,-14.1267,-18.0158,-19.593,9.46796,10.9327,-0.486045,-6.11382,83.3109,train
811,97.2228,1.62091,105.104,13.9818,203.726,0.284163,834.041,189.128,98.0059,42.012,254.812,294.232,98.8123,69.65,3.27316,train
812,23.613,1.71688,114.163,18.2114,205.181,0.265703,899.504,176.27,80.3184,31.0535,251.523,290.433,22.8272,15.1955,3.57623,train
813,141.416,2.51757,117.044,21.858,207.828,0.278616,853.876,108.99,13.8044,-4.0268,195.751,226.033,97.1148,36.0024,4.36206,train
814,31.0656,2.19421,12.2923,14.5253,195.297,0.299338,527.012,-17.9289,-15.696,-15.1106,4.8814,5.63656,-1.54713,-2.38208,107.963,test
815,103.728,1.45767,54.3082,12.0023,200.799,0.290802,333.984,105.527,63.2215,25.6096,138.422,159.836,58.8239,44.6259,2.4128,test
816,179.111,1.9752,128.989,19.8475,101.981,0.283475,321.498,164.527,55.3855,17.769,254.192,293.516,344.336,194.182,1.26478,train
817,73.1691,2.02036,98.8434,10.5826,206.99,0.270948,513.43,134.956,46.6951,18.0562,202.476,233.799,55.4433,31.9025,2.53576,train
818,34.55,1.95045,62.2354,5.07856,104.089,0.251206,874.234,92.8425,35.6856,15.3035,134.301,155.078,34.7304,21.4404,6.50949,train
819,126.822,1.58613,65.7316,1.67087,197.921,0.344883,424.65,146.914,82.8528,40.5909,184.156,212.645,99.6941,70.565,2.30592,train
820,178.263,2.53951,82.3826,13.5414,181.273,0.259032,404.12,80.5666,11.7254,-0.908013,141.118,162.949,100.445,38.6296,2.8637,train
821,117.101,2.93467,120.651,24.6972,185.877,0.341998,684.616,96.4667,0.512972,-12.0921,188.029,217.118,89.3732,24.2099,3.64101,train
822,184.264,1.34164,65.7846,9.33633,195.457,0.292655,807.577,188.232,131.783,61.2235,219.984,254.016,178.71,147.475,3.67107,test
823,130.069,1.84265,74.3011,29.5286,177.086,0.280304,251.52,52.6263,7.85385,-10.8374,109.922,126.927,56.1823,25.9432,2.28816,train
824,178.094,1.36795,69.0271,7.95773,95.0556,0.331927,405.109,193.293,132.224,62.1331,227.176,262.32,366.437,292.796,1.78324,test
825,174.002,1.55792,128.834,4.542,107.251,0.327484,554.571,293.939,169.647,82.5523,366.133,422.774,501.47,364.215,1.51467,train
826,35.2747,2.28838,148.332,28.6446,146.332,0.329162,664.999,147.543,27.8558,-0.394395,256.235,295.874,47.3678,20.6391,2.59528,train
827,174.637,2.75617,146.575,23.7137,93.5411,0.251294,818.185,136.399,13.537,-5.08832,245.063,282.974,325.805,106.9,3.33867,train
828,166.038,1.62988,94.9436,9.26012,146.638,0.323958,524.988,179.873,94.1898,42.4648,237.998,274.817,222.921,153.977,2.20585,train
829,108.296,1.80468,52.3839,28.9476,182.371,0.296449,430.728,15.2574,-8.17888,-18.5632,58.5791,67.6413,21.5497,6.32891,7.35293,train
830,50.1052,2.22514,131.099,18.2202,193.941,0.266008,796.138,151.794,38.9153,10.3476,244.992,282.892,47.5148,23.5752,3.24965,train
831,20.955,1.24953,148.207,1.89934,128.082,0.253428,761.181,665.705,519.398,258.749,704.868,813.912,104.33,92.8734,1.07989,train
832,50.8452,1.54766,138.459,10.235,173.922,0.302919,627.961,301.792,173.568,81.6665,381.269,440.252,93.257,68.7407,1.64703,train
833,105.543,2.72379,62.489,7.03155,182.823,0.298698,499.9,65.7049,10.2475,1.60797,111.019,128.194,48.4293,18.6609,4.50283,train
834,142.764,1.83025,104.284,28.989,105.397,0.300083,332.735,110.392,35.0973,3.05414,185.915,214.677,190.678,106.305,1.78971,test
835,117.855,2.2776,48.8351,7.1411,190.565,0.32723,740.887,54.4667,12.7726,2.81577,89.462,103.302,42.9984,19.9851,8.28158,test
836,54.1602,2.29875,122.101,11.6465,153.385,0.254766,416.837,150.371,39.9163,14.1349,235.967,272.472,62.8083,31.8851,1.7665,train
837,112.66,1.79296,6.32169,1.04765,103.243,0.260917,505.832,8.9891,3.71506,1.3337,13.2595,15.3108,11.2292,7.12249,38.1485,test
838,69.595,2.25369,139.367,7.1114,143.209,0.274132,500.336,189.99,57.734,25.3113,285.232,329.357,107.523,57.7672,1.75414,train
839,23.3589,1.60418,99.7337,12.3954,200.054,0.310878,699.827,185.962,98.6241,43.1144,247.42,285.696,23.7688,16.6844,2.8285,train
840,141.764,1.64542,103.225,17.0788,133.532,0.266322,475.127,169.976,83.8294,33.3753,236.599,273.201,200.204,138.857,2.00816,train
841,168.994,2.41347,103.633,16.1257,83.9547,0.343409,320.453,107.655,20.1479,2.01112,182.98,211.287,286.947,121.429,1.7513,train
842,53.7691,2.91414,57.0682,7.16703,152.836,0.291125,807.731,56.0549,6.15379,-0.506619,97.9674,113.123,25.6175,8.59933,8.2449,test
843,189.213,2.05067,63.6373,20.4134,197.231,0.314794,695.88,49.7813,6.55736,-6.928,98.2234,113.419,69.068,29.8327,7.08467,test
844,81.055,1.46137,27.5562,0.00582566,148.803,0.341327,758.584,76.0651,48.5147,24.2544,89.7386,103.621,42.0475,32.0306,8.45326,train
845,31.5043,1.23715,88.674,14.9789,96.8861,0.339068,740.407,336.531,262.836,123.928,368.238,425.205,105.542,90.8731,2.01068,train
846,188.987,2.85857,126.606,13.1137,125.16,0.300934,735.742,132.03,18.5376,2.71196,223.985,258.636,255.658,93.5259,3.28478,train
847,26.9134,2.04872,21.6785,24.0099,113.987,0.295363,627.548,-27.7996,-25.4682,-24.739,5.30109,6.12118,-3.32668,-5.3546,118.381,train
848,187.712,1.67361,43.5088,0.194993,191.297,0.292077,454.37,91.2191,47.9053,23.8552,116.678,134.728,95.1426,67.3236,3.89423,train
849,169.414,2.21604,119.331,4.0644,194.521,0.339447,447.96,170.149,54.8828,25.4092,250.697,289.48,175.954,91.9406,1.78686,test
850,97.02,1.21273,35.8882,10.8749,108.17,0.316337,643.106,120.416,95.4024,42.2638,135.363,156.304,106.195,92.9713,4.75097,train
851,27.3217,2.922,111.943,24.8876,72.3632,0.29826,828.682,85.2647,-1.79028,-13.339,170.787,197.207,46.3011,10.6034,4.85215,train
852,125.983,2.03538,114.362,13.4956,208.041,0.300181,880.221,151.56,50.6942,18.5993,230.295,265.922,109.187,60.5949,3.82214,train
853,100.803,1.95194,130.339,14.0344,192.283,0.262083,394.518,185.047,68.7421,27.3538,273.132,315.386,111.159,66.7711,1.44442,train
854,142.641,2.47757,116.088,21.3689,79.1647,0.255543,713.58,110.218,15.4985,-2.93524,195.987,226.306,253.396,96.9132,3.64096,train
855,43.7191,1.98347,66.1717,3.04966,156.495,0.339927,488.74,103.098,39.976,18.4632,146.592,169.27,33.3325,19.2479,3.33402,train
856,128.792,2.88105,14.5791,8.62391,123.185,0.260499,332.499,-1.03731,-6.99246,-7.80819,11.7275,13.5418,5.01277,-8.16877,28.3521,train
857,101.903,1.40499,75.8237,26.094,173.748,0.271846,567.483,125.752,76.0221,24.9641,174.569,201.575,81.8622,62.897,3.25076,train
858,185.571,2.91511,28.4608,28.7938,73.7856,0.260111,273.5,-29.2156,-28.8826,-28.8382,0.653714,0.754844,-35.9935,-101.849,418.378,train
859,57.8254,2.08134,108.831,3.64298,180.992,0.257387,764.418,164.684,59.4956,27.9263,236.871,273.515,59.268,35.4065,3.22715,train
860,171.228,1.61791,136.305,10.8892,186.474,0.289704,507.665,269.589,144.173,66.6417,351.515,405.894,266.079,190.191,1.44422,train
861,89.4663,2.47432,105.434,28.2881,201.375,0.254796,898.663,78.9797,1.83384,-13.2271,159.707,184.414,48.5213,13.644,5.62696,train
862,127.056,1.1115,7.52037,10.3603,118.55,0.348609,694.617,-37.3254,-34.4855,-22.4229,25.8119,29.8051,-28.8161,-27.4666,26.9107,test
863,189.024,2.6162,41.5043,1.36336,207.114,0.273093,384.172,52.5139,12.373,5.50481,81.4222,94.0183,56.8997,26.8424,4.71827,train
864,90.6863,2.00373,24.128,19.3653,101.039,0.324137,518.374,-11.4431,-16.2058,-17.7856,10.9854,12.6848,1.92304,-7.48844,47.1876,train
865,153.443,2.63021,36.7885,4.23069,72.6071,0.306991,718.086,39.33,6.77223,1.27077,65.9205,76.1185,106.16,42.6943,10.8932,test
866,188.893,2.10608,32.3672,18.3389,116.073,0.260604,394.755,3.85605,-10.1723,-14.2556,31.3703,36.2232,26.0477,-5.75132,12.5837,train
867,149.373,2.15914,141.02,27.4188,205.4,0.327501,817.893,148.228,34.6269,3.60406,250.497,289.249,140.524,66.6171,3.26508,test
868,104.264,1.37828,142.335,7.55558,116.42,0.295592,766.865,426.849,292.07,142.257,492.927,569.183,382.301,311.374,1.55574,test
869,180.307,2.02958,147.482,20.9555,202.926,0.343016,615.919,186.699,60.1719,19.6082,289.409,334.181,204.863,109.345,2.12819,train
870,114.21,1.42827,84.8649,18.408,120.272,0.274543,484.339,175.856,109.399,45.4954,225.791,260.721,177.255,138.289,2.14508,train
871,46.9587,1.33354,63.6008,24.4659,164.337,0.25095,858.096,115.23,76.0949,25.8145,154.872,178.831,35.636,28.8673,5.54068,train
872,127.326,2.47469,137.301,12.4939,172.173,0.301119,758.106,161.027,36.2201,11.8631,258.36,298.328,147.017,66.6337,2.9343,train
873,156.367,1.21797,107.929,21.0099,174.608,0.311146,512.605,425.491,338.572,158.781,461.956,533.421,366.871,322.533,1.10964,test
874,77.3683,2.70816,128.155,1.3041,124.226,0.338459,609.922,165.6,38.7492,18.7225,254.399,293.755,126.204,55.4127,2.3975,train
875,179.278,1.10835,40.3628,5.81776,93.3633,0.333494,335.985,331.156,296.611,145.397,321.745,371.519,568.632,532.205,1.04426,train
876,166.253,2.01455,123.613,13.3524,158.632,0.317245,858.459,169.012,58.7511,22.6994,253.421,292.625,210.684,117.783,3.38749,test
877,64.0192,2.82845,123.137,25.4122,202.653,0.306686,578.495,100.234,2.50885,-11.4517,193.445,223.371,44.7039,12.3435,2.99049,train
878,81.924,2.39524,109.954,8.48846,144.219,0.309526,393.677,135.815,34.3494,12.9305,212.842,245.768,94.2088,44.8657,1.84963,train
879,66.3835,1.3669,41.0733,9.31851,180.822,0.347504,635.059,95.5697,63.8149,27.2482,118.336,136.643,36.8493,28.8967,5.36656,train
880,103.593,2.70166,143.66,0.80321,73.2806,0.258654,717.281,187.413,44.5557,21.8763,286.717,331.073,309.465,149.35,2.5017,train
881,170.205,1.81497,128.233,25.4849,176.156,0.256598,870.85,166.838,64.0901,19.3026,255.539,295.071,188.209,115.174,3.4079,train
882,161.707,1.7109,64.4426,17.2039,134.994,0.34386,711.721,79.0585,31.8198,7.30796,124.276,143.501,118.237,72.1871,5.72695,train
883,182.052,1.13741,8.07108,24.0837,163.479,0.314052,545.406,-149.136,-133.124,-78.6037,122.166,141.065,-135.766,-127.77,4.46447,train
884,98.8366,2.69981,88.4233,7.34066,132.838,0.258907,557.738,99.5277,18.445,5.55217,162.77,187.951,90.0167,37.9819,3.42653,train
885,99.1579,2.05713,16.1058,12.774,114.883,0.323365,488.917,-7.3803,-10.7121,-11.7431,7.55651,8.72551,1.40262,-4.94342,64.7014,train
886,147.3,1.29001,9.29125,14.0097,125.352,0.327917,430.68,-32.9373,-28.2189,-21.1143,20.4781,23.6461,-26.9882,-25.3171,21.0313,train
887,143.947,2.25522,134.234,11.1262,118.865,0.265601,389.321,172.241,49.1324,19.0031,265.415,306.475,245.65,128.472,1.46684,train
888,42.3155,2.53575,60.8798,13.2919,78.9008,0.290926,844.31,51.8238,4.23589,-4.52799,97.6041,112.704,37.9991,12.8109,8.65035,train
889,136.782,2.20487,88.4284,25.6059,89.388,0.349617,297.15,69.7546,6.93217,-9.33688,136.99,158.183,159.042,64.6064,2.16913,train
890,194.336,1.26751,137.532,21.3802,102.089,0.344311,653.037,477.741,361.589,170.104,532.842,615.273,888.08,748.9,1.22557,train
891,106.336,2.99267,12.9801,13.5539,190.278,0.342148,471.354,-14.272,-13.6982,-13.626,1.11882,1.2919,-2.88854,-7.35641,421.296,train
892,67.3853,2.29786,140.935,26.6523,71.5795,0.297039,517.977,141.032,26.7492,0.0484266,244.191,281.968,172.165,74.9588,2.12119,train
893,33.3747,1.22186,53.9795,8.49524,161.927,0.261919,303.549,221.53,176.045,83.7751,238.598,275.509,44.0508,39.3692,1.27222,train
894,27.4376,2.22338,59.6504,29.0193,131.755,0.264516,316.615,17.1471,-13.484,-21.2516,66.5086,76.7975,8.02734,-0.0863644,4.76051,train
895,45.051,1.99201,147.795,15.3595,183.136,0.330838,881.542,206.315,73.8792,29.2599,306.668,354.11,60.4,33.9495,2.87458,train
896,108.607,1.60788,81.6022,14.1578,97.4703,0.327421,389.947,138.374,70.9298,28.386,190.505,219.976,173.6,118.732,2.04691,train
897,190.053,2.16753,33.7292,27.5259,155.987,0.297262,463.536,-17.968,-24.1712,-25.8486,13.6496,15.7612,-0.314068,-21.9326,33.9597,train
898,132.053,1.68374,89.5561,29.2193,141.273,0.276929,364.729,96.8804,36.5436,3.66214,161.459,186.437,112.791,68.653,2.25896,train
899,171.183,2.9484,23.0711,27.9028,116.615,0.318477,755.401,-33.9906,-29.1589,-28.5308,9.45656,10.9195,-25.7719,-48.4142,79.8811,train
900,37.9904,2.96263,148.677,2.32281,194.998,0.335656,444.834,181.668,35.3141,16.4956,286.087,330.345,44.0371,17.6372,1.55489,train
901,190.75,1.20266,101.517,17.2929,155.511,0.263023,702.46,444.286,360.062,171.385,472.68,545.804,522.42,471.368,1.48612,train
902,160.787,1.16345,16.4329,17.3746,91.5773,0.329264,535.54,-23.642,-22.7004,-20.0375,6.24324,7.20908,-20.4257,-21.2075,85.7792,train
903,21.9119,1.30984,130.046,10.6271,138.66,0.270058,544.979,442.509,323.09,156.231,495.847,572.555,68.8106,58.7371,1.09909,train
904,124.233,2.26873,147.012,5.0194,174.56,0.323304,526.183,205.451,63.4581,29.2194,305.242,352.463,173.321,89.8291,1.72383,test
905,45.9886,2.58374,62.0076,3.52428,117.767,0.321345,528.193,75.5673,17.084,6.77984,119.143,137.575,36.4399,16.1816,4.43326,train
906,152.888,2.47134,44.6245,17.5953,78.6048,0.273103,536.511,20.0179,-7.01128,-12.3033,55.982,64.6424,69.1751,5.54776,9.58363,test
907,50.9939,2.23561,53.6074,25.3807,187.588,0.340385,734.778,16.9665,-11.2602,-18.3204,61.1188,70.574,11.2677,2.19697,12.0221,train
908,98.1934,2.20282,138.684,24.079,150.329,0.306233,878.74,150.023,35.4184,5.66971,250.028,288.707,124.6,59.0738,3.51457,train
909,197.16,2.30789,81.0149,2.86608,180.524,0.265237,320.885,111.41,33.2609,15.1974,166.645,192.425,140.742,75.5922,1.92556,train
910,133.902,2.49281,17.7514,9.67714,208.668,0.255762,523.975,1.49422,-6.58005,-8.12859,16.6672,19.2456,5.20632,-3.24089,31.4375,test
911,175.942,2.69696,106.738,25.5727,194.671,0.311915,574.627,81.468,0.302465,-12.6351,162.991,188.206,107.282,29.7864,3.52551,train
912,78.3696,2.675,105.887,9.48649,156.866,0.261103,285.506,118.235,21.8348,6.17414,194.096,224.122,72.0771,30.3362,1.47096,train
913,31.2332,1.71199,42.2753,20.8681,165.05,0.317987,355.961,22.7122,1.30501,-9.78154,56.2808,64.9875,7.43043,3.58024,6.32473,train
914,137.176,2.95746,121.773,21.6868,200.283,0.335612,743.893,104.24,4.15348,-8.76667,195.733,226.013,101.402,29.1159,3.80054,train
915,107.276,2.3203,116.978,6.75536,182.877,0.345658,268.946,153.754,43.5309,18.3878,234.461,270.732,110.183,53.777,1.14709,train
916,51.0443,1.5948,63.4557,14.7034,206.512,0.28433,473.8,97.225,48.4727,16.8847,139.154,160.681,27.3044,18.8631,3.40488,test
917,139.484,2.33307,50.5275,27.4983,120.506,0.271089,873.567,5.89691,-17.1323,-22.3153,48.865,56.4244,29.6824,-9.79839,17.8771,train
918,100.187,2.89787,122.968,26.9433,179.038,0.315532,869.366,95.0427,-0.982419,-13.9629,188.803,218.011,77.3618,19.3373,4.60461,train
919,50.6376,2.35666,128.535,18.3043,149.846,0.341603,360.888,140.338,30.1075,5.90159,232.85,268.872,61.5812,27.3515,1.54987,train
920,26.2531,1.36871,32.9425,16.3262,202.7,0.335705,829.078,38.3406,21.7244,2.69906,61.733,71.2831,6.28075,4.66209,13.4301,train
921,148.091,1.45364,52.7879,10.5366,164.429,0.268685,833.325,107.633,65.3815,27.4225,138.928,160.421,103.076,79.658,5.99823,train
922,31.2837,1.86707,82.074,29.1529,171.348,0.28295,683.728,66.3443,13.4232,-7.86487,128.534,148.418,16.7589,8.1461,5.31943,train
923,162.026,1.29868,75.067,15.281,147.16,0.315008,273.213,218.662,158.876,71.7975,254.377,293.729,241.885,201.716,1.07405,train
924,180.736,1.5227,126.61,27.9799,161.956,0.26606,693.847,220.246,121.616,46.8179,300.386,346.856,269.476,198.141,2.30985,train
925,70.7395,2.02896,39.1562,16.4449,207.746,0.309259,264.923,20.8406,-1.87078,-9.15782,51.9588,59.9968,12.1841,4.1778,5.09871,train
926,75.7897,1.52959,38.7889,17.1131,180.888,0.320728,350.385,36.9231,15.2473,-0.932893,65.5686,75.7121,20.8082,13.481,5.34379,test
927,115.522,1.5136,57.1995,21.3085,195.657,0.349998,313.922,70.1854,34.2944,6.49298,110.319,127.385,51.918,35.282,2.8456,train
928,169.936,1.31946,95.5298,11.1105,207.968,0.309923,528.729,301.165,216.746,102.818,343.548,396.695,244.245,203.045,1.53902,train
929,79.9264,2.62185,130.537,2.78859,204.577,0.290035,895.877,168.455,40.7069,18.9592,258.934,298.991,78.4573,36.8933,3.45986,train
930,84.0349,2.01122,124.065,13.2076,162.05,0.346415,540.58,170.462,59.6049,23.1987,255.068,294.527,106.517,58.5559,2.11936,train
931,150.314,2.43018,9.94804,20.5932,186.063,0.318842,348.036,-35.5782,-24.933,-22.7631,22.1963,25.6301,-20.3165,-21.8102,15.6799,train
932,106.637,2.26756,68.174,12.5319,174.513,0.26268,755.525,69.9783,14.3363,0.902171,119.643,138.152,53.5583,24.0972,6.3148,train
933,74.5512,2.54578,121.089,20.7337,94.9228,0.326664,352.149,116.241,15.8857,-2.42398,205.534,237.33,122.982,46.8875,1.71334,train
