sample_id,diameter_mm,length_mm,k_W_mK,h_W_m2K,T_base_C,T_inf_C,heat_rate_W,T_tip_C,fin_efficiency,fin_effectiveness,biot_number,split
1746,3.05507,97.9571,66.1628,135.915,273.896,9.29837,6.655,12.4637,0.195305,25.2441,0.00156898,train
1747,13.5206,103.369,168.122,180.534,213.771,18.1031,80.5186,75.3083,0.502701,15.8759,0.00362969,train
1748,8.8713,87.3264,74.6387,112.838,288.895,23.6431,31.36,74.464,0.419844,16.9511,0.00335288,train
1749,4.07,77.772,64.7293,175.114,207.667,1.81582,8.93344,8.90571,0.245998,19.0487,0.00275267,test
1750,15.4833,143.134,122.459,13.5383,76.9315,10.1407,5.39838,60.567,0.834909,31.7077,0.000427934,test
1751,4.75478,69.533,59.683,144.017,226.244,31.1962,9.28125,47.31,0.312764,18.608,0.00286837,train
1752,5.16501,115.28,129.035,5.23852,263.754,27.9194,2.05253,221.02,0.878337,79.2942,5.24218e-05,train
1753,15.3047,110.573,96.4578,52.9575,207.214,38.1388,31.5828,118.91,0.641277,19.1736,0.00210065,train
1754,2.14269,139.882,176.254,229.637,285.007,15.0102,8.46266,15.5411,0.144402,37.8528,0.000697916,train
1755,17.8419,103.463,53.1929,67.8939,290.722,34.7521,54.6721,115.366,0.520046,12.5828,0.00569321,train
1756,6.49631,137.482,22.8032,7.69297,86.8985,14.8857,0.756518,33.9419,0.481009,41.1995,0.000547906,train
1757,16.4108,37.0218,96.37,6.59666,91.5955,30.1274,0.851726,90.7469,0.990708,9.93064,0.000280835,train
1758,11.8509,102.767,44.7333,39.9358,70.8464,23.4396,3.85894,38.2113,0.517807,18.4787,0.00264498,test
1759,13.9028,95.5479,32.8195,22.8638,282.221,5.9306,17.2626,134.316,0.631827,18.0009,0.00242136,train
1760,18.6591,51.4862,158.816,41.901,246.01,9.51808,30.8076,226.517,0.944541,11.3697,0.00123072,train
1761,7.8366,20.0598,40.6823,12.1432,152.208,23.2907,0.828343,147.625,0.9761,10.9704,0.000584783,train
1762,11.4205,101.291,42.5822,120.302,269.821,10.5215,35.4782,30.1589,0.304374,11.1026,0.00806623,train
1763,15.9379,66.4062,165.322,249.072,221.735,3.34253,123.039,108.015,0.641782,11.3379,0.00600295,test
1764,6.9878,45.0822,319.519,5.4658,247.857,4.03855,1.3603,245.266,0.992903,26.616,2.98839e-05,train
1765,17.3255,106.97,121.581,5.85953,194.716,13.227,6.16188,182.905,0.956455,24.5777,0.000208749,train
1766,6.99999,14.7061,82.1373,22.3809,204.452,35.175,1.35211,200.984,0.986194,9.27369,0.000476843,test
1767,17.2289,145.536,163.498,8.05497,157.801,25.3211,7.9829,142.45,0.922361,32.0879,0.000212202,test
1768,3.63106,37.0854,21.4219,75.9461,115.822,25.7472,1.22724,42.3965,0.413936,17.3247,0.00321826,test
1769,10.9046,50.6305,50.6464,15.7581,62.2638,32.958,0.763206,58.0826,0.904143,17.6961,0.000848212,train
1770,5.21432,98.7338,95.1775,145.802,274.772,14.9519,18.0645,31.7914,0.290991,22.3308,0.00199695,train
1771,4.00176,27.1019,216.32,7.34842,113.265,9.64515,0.266638,111.892,0.991157,27.8416,3.39851e-05,test
1772,13.3992,54.7618,98.2729,6.9276,159.665,7.70096,2.51593,154.438,0.97697,16.9482,0.00023614,train
1773,5.83781,64.4577,97.9979,16.5842,251.381,17.3284,4.03638,202.715,0.860172,38.8502,0.000246983,test
1774,2.17596,115.943,210.995,31.0692,161.489,25.3941,1.68243,64.5917,0.499673,106.997,8.01029e-05,train
1775,7.38868,17.6267,242.647,102.393,258.758,6.90642,11.3318,248.322,0.972111,10.2485,0.000779477,train
1776,7.94133,25.6218,63.517,63.696,193.913,11.6564,7.10667,163.846,0.888806,12.3593,0.00199092,train
1777,7.15325,111.99,28.4564,38.6001,251.966,22.1819,7.20992,42.1869,0.317915,20.2267,0.00242579,train
1778,12.4332,14.8761,27.2782,271.407,123.065,19.6495,14.9131,86.7281,0.756361,4.37625,0.0309264,train
1779,3.15962,133.324,29.6163,33.4255,65.1926,4.28961,0.534541,5.05559,0.197245,33.4892,0.000891503,train
1780,16.5686,123.492,55.4391,269.399,295.867,29.8403,108.878,36.6214,0.228674,7.04627,0.0201282,test
1781,18.9155,25.0933,49.561,175.413,190.577,1.04124,48.6175,142.38,0.825149,5.20372,0.0167371,train
1782,3.30283,22.5391,133.373,37.2294,97.7973,10.5491,0.74237,90.3314,0.942711,26.6756,0.000230487,train
1783,10.2691,43.9723,53.0938,63.1,96.0493,27.5688,4.93833,71.9688,0.761163,13.7983,0.00305112,train
1784,14.9341,87.0703,245.553,300.181,59.1475,30.2952,20.8374,41.0754,0.564736,13.7351,0.00456412,test
1785,12.9927,73.0003,25.8372,34.9864,90.1531,13.2813,4.91917,44.378,0.587685,13.7955,0.00439839,train
1786,18.2872,127.649,17.3593,128.208,158.263,20.826,25.1853,22.1991,0.188162,5.44183,0.0337651,train
1787,9.53588,106.523,15.9556,274.945,146.149,6.06797,13.5712,6.09514,0.108001,4.93382,0.0410803,train
1788,18.6345,97.2945,36.9289,109.147,226.713,32.0993,48.7929,61.9646,0.38486,8.42258,0.0137691,train
1789,10.2244,46.2199,79.8398,93.4639,169.005,2.92465,18.1592,107.131,0.74669,14.2485,0.00299228,train
1790,12.0832,102.256,44.0192,30.5498,184.951,36.1845,10.4832,94.1904,0.577188,20.1153,0.00209647,train
1791,12.5176,18.8371,384.074,165.588,183.187,16.3223,23.3547,177.899,0.978475,6.86831,0.00134919,train
1792,17.0129,52.6704,399.725,193.12,138.312,24.0272,59.9682,120.182,0.893067,11.9525,0.00205487,train
1793,7.93246,50.5713,281.452,13.9963,200.233,13.6165,3.34398,193.961,0.977537,25.9057,9.86182e-05,train
1794,2.50745,22.5818,395.952,49.4296,54.4517,38.5357,0.1389,53.6352,0.965715,35.7542,7.82558e-05,train
1795,16.0761,16.1115,22.0345,36.0439,170.33,37.0086,4.63539,160.441,0.948796,4.75234,0.00657426,train
1796,6.63929,108.664,309.892,183.471,268.093,39.1542,44.9729,95.3078,0.465289,30.9265,0.000982693,train
1797,13.7278,74.2599,35.5721,285.32,163.639,7.92378,39.5912,15.2916,0.265956,6.02068,0.0275272,train
1798,19.7754,89.4543,31.868,220.244,282.825,3.54192,102.032,20.157,0.282846,5.40069,0.0341676,train
1799,9.31389,21.0127,24.0755,410.075,183.976,2.17805,24.5857,51.5346,0.482867,4.84037,0.0396605,train
1800,14.4155,90.7931,235.508,19.514,217.404,17.6146,15.615,198.578,0.93688,24.5398,0.000298615,train
1801,16.7435,113.447,214.913,189.55,214.63,13.595,129.299,84.302,0.54837,15.4104,0.00369189,test
1802,12.0025,144.298,47.826,26.5038,186.424,5.55893,12.8237,53.5898,0.48165,23.6439,0.00166285,train
1803,7.03431,33.9244,56.1249,121.616,215.52,36.1509,11.6599,131.103,0.67783,13.7537,0.00381063,train
1804,19.792,100.391,238.241,12.9503,135.837,17.4037,9.65658,128.983,0.961258,20.4644,0.000268963,train
1805,5.68719,32.9583,389.452,40.7656,117.154,27.7865,2.17511,113.408,0.971971,23.503,0.000148826,train
1806,6.82939,12.698,46.4785,67.3318,82.1417,30.6599,1.01269,77.9775,0.94525,7.97534,0.00247337,train
1807,18.2977,21.6966,168.899,13.1748,239.927,29.79,4.16465,238.733,0.996116,5.72073,0.000356823,train
1808,15.8695,85.2289,160.71,293.597,250.588,36.7672,139.644,98.7076,0.50022,11.2462,0.00724789,train
1809,10.9736,87.1532,69.868,15.6463,143.575,14.5317,5.16796,110.263,0.82591,27.0637,0.000614357,test
1810,7.52332,136.938,204.929,168.387,130.08,20.1879,20.7987,32.2354,0.342571,25.2843,0.00154545,train
1811,2.71175,35.873,41.6648,95.6412,70.3631,21.6805,0.662569,33.1334,0.456998,24.639,0.0015562,train
1812,10.1189,63.2517,300.268,144.727,124.51,16.3386,25.9659,91.4326,0.793147,20.6245,0.00121931,train
1813,14.9504,10.9638,92.1679,471.443,268.799,6.04913,78.0962,236.326,0.913059,3.59141,0.019118,train
1814,7.74806,41.6057,70.3753,6.19119,273.218,14.9002,1.64803,262.503,0.972254,21.8556,0.000170407,train
1815,18.8856,51.6169,48.0921,10.9788,227.758,14.659,7.44349,212.496,0.951826,11.3577,0.00107783,train
1816,17.9584,143.92,17.5532,60.9749,145.061,16.8162,15.8521,20.9778,0.242114,8.0034,0.0155956,train
1817,18.7744,141.67,111.439,21.8208,89.641,36.6348,7.79142,72.4385,0.780317,24.3331,0.00091905,train
1818,12.7958,27.665,60.655,19.7379,194.952,34.1721,3.81501,187.544,0.968937,9.34847,0.00104098,train
1819,18.1762,122.361,162.5,12.6054,108.082,14.3814,7.85248,96.5431,0.917429,25.6218,0.00035249,train
1820,19.3388,36.1753,80.0045,116.963,63.0472,29.6144,8.37162,56.1291,0.859253,7.28856,0.0070681,train
1821,3.14649,128.786,119.675,21.8409,162.543,12.5167,2.04592,53.4232,0.487489,80.299,0.00014356,train
1822,15.2293,126.879,25.0165,25.8757,244.578,32.9171,15.4757,81.468,0.451914,15.512,0.00393809,train
1823,12.1575,79.9971,338.139,388.79,94.5849,9.93177,59.7124,42.3769,0.572064,15.6289,0.00349465,train
1824,10.0792,51.3334,186.673,6.31419,260.538,33.5653,2.41265,256.2,0.987223,21.0989,8.5232e-05,test
1825,2.56119,34.6509,39.675,257.493,82.0663,13.9816,1.39882,17.8858,0.280988,15.4872,0.00415557,train
1826,16.2168,141.847,134.163,191.681,85.1607,26.384,30.3214,33.9719,0.362069,13.0301,0.00579228,train
1827,15.35,17.4548,252.184,253.134,103.026,33.4647,17.4013,99.2207,0.962467,5.34023,0.00385195,train
1828,6.20198,88.9113,145.464,40.4059,147.363,10.268,6.74874,85.3192,0.691211,40.3279,0.000430684,train
1829,3.12573,35.6823,30.835,12.1921,139.846,0.390555,0.501153,103.275,0.823182,38.4118,0.000308976,test
1830,4.7432,64.911,221.311,216.527,223.865,15.5725,22.3701,76.6345,0.503595,28.0706,0.00116016,train
1831,17.973,25.93,150.81,5.63731,162.855,33.4529,1.24991,162.369,0.997449,6.75362,0.000167958,train
1832,11.077,139.248,198.511,7.33237,259.892,2.29857,8.57871,228.756,0.91903,47.1312,0.000102288,train
1833,17.9071,11.6976,41.9103,65.5318,90.2038,8.15148,4.75182,86.8641,0.971208,3.50893,0.00699999,test
1834,18.3077,107.367,15.4365,307.139,173.956,1.03428,46.33,1.25812,0.135485,3.31375,0.0910669,test
1835,13.9505,128.089,75.1498,273.156,237.657,25.6372,78.5913,31.7343,0.235325,8.87801,0.0126769,train
1836,8.80901,77.5756,49.222,197.188,148.558,0.561353,18.8938,10.4441,0.293244,10.6229,0.00882243,train
1837,5.84671,63.2249,373.203,98.8942,232.491,25.5506,19.595,172.984,0.805848,35.6628,0.000387326,train
1838,18.8465,67.9159,71.8125,72.0063,151.702,15.6181,31.24,100.032,0.7414,11.4283,0.00472434,train
1839,6.17544,141.367,30.6464,10.5716,181.219,4.55419,2.3573,45.7197,0.45524,42.1405,0.000532562,train
1840,5.456,136.32,325.711,70.5638,268.907,31.6599,21.3951,112.831,0.541531,54.6629,0.000295504,train
1841,17.5387,12.8788,212.503,124.168,151.319,28.0386,14.3739,149.065,0.987177,3.88674,0.00256201,train
1842,11.9831,87.6703,247.525,22.6894,118.12,1.43878,8.34779,104.855,0.923816,27.9591,0.000274607,train
1843,4.28716,96.17,104.311,12.5553,295.664,35.1271,3.21828,200.071,0.751198,68.1551,0.000129005,test
1844,18.6468,128.732,82.6304,19.037,154.601,15.5425,16.196,110.005,0.782926,22.4033,0.001074,train
1845,16.084,19.4069,214.223,21.1471,147.885,3.44269,3.59989,146.946,0.995555,5.80051,0.000396934,train
1846,5.94617,60.0389,308.714,7.97498,206.528,6.96473,1.79008,200.143,0.978635,40.5041,3.84017e-05,train
1847,18.9306,69.7305,109.532,245.939,297.266,27.9381,167.284,130.85,0.570282,8.97278,0.0106265,test
1848,7.50594,91.6642,291.315,484.326,126.811,31.9329,36.1268,43.6276,0.356426,17.7675,0.00311976,train
1849,12.1866,137.701,18.8777,82.3584,81.3527,17.7923,5.29587,18.4143,0.187746,8.67338,0.0132917,train
1850,3.55854,13.1587,35.8901,218.082,206.104,8.2038,4.79552,121.378,0.707492,11.1721,0.00540578,train
1851,14.0524,37.2931,28.0614,78.3886,102.8,1.54653,10.1657,60.0649,0.710962,8.2581,0.00981377,test
1852,13.8455,99.4482,23.004,13.2195,65.5859,34.9999,1.18514,50.1884,0.654814,19.4682,0.00198911,train
1853,18.138,120.242,42.5038,48.5592,245.988,1.25968,41.0677,67.7027,0.486042,13.3745,0.00518051,train
1854,4.43053,33.7028,20.4965,17.6513,240.766,28.7642,1.3991,169.299,0.771644,24.251,0.00095388,test
1855,8.71748,19.9709,78.0952,36.922,176.075,30.8104,3.14298,168.743,0.966,9.81806,0.00103037,train
1856,4.58192,134.459,133.927,221.449,215.012,13.4963,16.906,15.8308,0.194083,22.976,0.00189405,train
1857,5.76227,34.8478,204.324,176.348,125.619,32.2929,8.64845,98.0047,0.799934,20.1506,0.00124332,train
1858,6.05752,56.1606,386.435,21.5692,236.305,31.4216,4.6614,224.364,0.961043,36.6012,8.45266e-05,train
1859,13.2142,24.9602,47.0648,148.429,145.642,39.9116,14.8278,115.478,0.805262,6.88947,0.0104185,train
1860,10.4928,121.047,106.525,373.735,93.9738,18.6799,25.3585,20.322,0.221051,10.4214,0.00920333,train
1861,6.61453,83.4478,33.978,43.4927,294.097,31.234,8.39036,80.1139,0.415,21.3573,0.00211669,train
1862,16.952,101.249,180.929,31.2289,174.021,23.1957,23.076,145.337,0.872081,21.7068,0.000731494,train
1863,11.6242,53.1975,79.1434,360.359,120.571,11.4248,35.4428,34.9845,0.439826,8.49116,0.013232,test
1864,12.3556,87.4284,26.5369,42.6553,197.718,18.193,12.6177,63.1189,0.468962,13.7425,0.00496509,train
1865,10.6606,55.4936,350.098,298.85,264.805,34.9456,100.043,179.455,0.747696,16.3162,0.00227502,train
1866,8.62174,81.4291,30.3962,23.8866,55.3984,39.6582,0.491246,45.7928,0.577116,22.3797,0.00169384,train
1867,2.23294,117.625,54.2902,7.43986,116.597,29.0545,0.277583,55.8782,0.514075,108.834,7.64999e-05,train
1868,12.4803,80.8511,38.0226,44.6042,249.613,18.3885,19.3076,105.944,0.568606,15.303,0.00366015,train
1869,3.34142,129.234,31.5835,9.61529,110.252,13.3749,0.505116,29.4407,0.397151,61.8386,0.000254316,train
1870,11.201,15.3356,18.5393,64.7072,168.132,7.35683,5.86182,140.63,0.882912,5.71819,0.0097736,train
1871,7.09793,19.8854,71.4091,11.0035,118.234,28.0658,0.472807,116.44,0.986645,12.0433,0.000273431,train
1872,9.99895,27.1984,36.2971,6.53865,243.168,38.068,1.22525,236.862,0.97935,11.6352,0.000450309,test
1873,2.41513,144.109,59.2299,7.85415,194.536,32.3337,0.634592,69.814,0.453671,108.734,8.00645e-05,train
1874,4.31492,133.203,277.831,254.065,281.628,12.0558,31.8616,22.8647,0.255569,31.8136,0.000986451,train
1875,15.5945,102.018,121.665,133.503,51.9191,4.96756,17.2863,20.4417,0.531463,14.4386,0.00427799,test
1876,13.669,47.7161,137.457,23.5719,98.142,30.4838,3.35644,93.9522,0.958455,14.3416,0.000586007,train
1877,19.9017,42.7697,255.014,287.04,283.396,17.452,195.417,227.572,0.857556,8.22929,0.00560024,train
1878,7.63778,132.825,20.6266,172.653,295.159,25.2548,16.8881,25.3274,0.112099,7.90993,0.0159829,train
1879,10.8567,139.634,53.6937,5.03007,152.52,26.6388,2.51381,118.497,0.817705,42.8856,0.000254266,train
1880,7.76556,68.3978,87.0184,133.659,121.227,29.8759,10.1926,54.7013,0.486472,17.6255,0.00298194,train
1881,8.60638,80.3026,223.019,358.383,284.725,38.6258,85.3538,89.8491,0.434092,16.6354,0.00345752,test
1882,18.671,67.4466,70.1419,11.7687,129.406,2.59889,5.94677,118.457,0.942034,14.554,0.000783177,train
1883,10.9522,44.726,182.686,105.249,248.396,38.382,31.3023,206.993,0.86715,15.032,0.00157744,train
1884,3.78801,74.4816,28.1754,26.3104,204.343,36.3385,1.64606,67.5336,0.414857,33.0433,0.000884318,test
1885,9.02796,32.0419,73.1519,202.209,281.982,28.9496,34.5748,169.076,0.694646,10.5563,0.00623885,train
1886,16.0549,34.116,129.493,13.9713,168.056,25.4576,3.78247,165.345,0.987188,9.37812,0.000433051,train
1887,11.9109,16.2154,275.93,216.701,224.539,37.0676,28.2703,215.994,0.968936,6.24537,0.00233854,train
1888,14.6608,114.449,46.4442,185.434,133.591,2.39545,33.9217,7.74952,0.256309,8.25973,0.0146337,test
1889,16.0952,64.5282,20.4529,12.3362,50.304,38.7611,0.403115,47.1759,0.816705,13.9139,0.00242696,train
1890,16.6371,45.9574,19.657,165.339,246.879,21.929,42.2893,69.3918,0.434072,5.23031,0.0349844,train
1891,9.07683,123.995,44.9154,136.467,199.86,9.0337,20.2902,12.8053,0.216399,12.041,0.00689456,test
1892,5.30107,106.485,329.264,48.5778,98.9025,11.5439,5.44954,62.3446,0.715225,58.1833,0.000195523,train
1893,18.0088,54.5609,170.309,181.972,64.3791,5.41248,28.4176,46.3631,0.792551,10.3972,0.00481052,train
1894,17.1515,20.2603,143.673,184.556,141.021,19.9009,27.916,131.155,0.944143,5.40523,0.00550802,train
1895,11.9989,110.94,196.01,42.7835,259.467,11.2831,35.1711,175.621,0.771202,29.2929,0.000654754,train
1896,9.78915,50.714,111.183,483.021,208.986,9.09921,68.8942,51.3983,0.436457,9.48097,0.010632,test
1897,3.76098,63.7182,198.702,126.772,227.927,31.5791,10.5387,102.049,0.554192,38.1104,0.000599877,train
1898,10.6204,35.1421,129.866,18.5968,284.927,0.847992,6.49638,274.375,0.975092,13.8811,0.000380209,train
1899,6.67662,125.008,25.9332,419.899,146.527,2.33012,12.8947,2.33124,0.0801505,6.08286,0.0270262,train
1900,10.5302,85.4091,48.8089,23.757,207.438,34.2723,8.33519,130.198,0.695644,23.2648,0.00128135,train
1901,9.64424,82.8449,76.6653,16.1805,180.692,26.3435,5.35988,141.958,0.830841,29.3788,0.000508864,train
1902,12.18,149.359,292.335,141.803,62.982,8.43667,22.4695,24.0515,0.498144,24.9324,0.00147704,train
1903,5.45681,90.3543,16.1522,63.0293,71.8428,19.1037,1.06537,19.8869,0.203835,13.7043,0.0053234,test
1904,6.59897,61.6937,21.0742,308.057,155.997,3.9666,10.3145,4.75765,0.167711,6.43942,0.0241154,train
1905,6.31385,131.089,175.263,115.993,102.521,21.5024,9.02426,32.1723,0.364911,30.6702,0.00104466,train
1906,3.70716,42.2788,37.0928,83.1656,156.159,37.0919,2.27877,65.1589,0.457337,21.3203,0.00207795,train
1907,13.2998,142.993,33.3695,113.858,110.863,35.727,11.1563,37.1187,0.213312,9.38699,0.0113449,train
1908,15.9429,96.576,145.8,13.4722,163.298,0.57688,10.2527,145.951,0.92855,23.4277,0.000368289,train
1909,14.4257,75.3761,132.736,480.78,86.2713,10.4602,51.4296,22.8607,0.394201,8.6332,0.0130627,test
1910,15.3844,69.2601,19.0816,451.685,119.047,20.0612,27.5443,20.7255,0.174356,3.31414,0.0910419,train
1911,17.5084,124.194,15.8301,54.9352,276.155,10.081,28.5126,24.4205,0.275832,8.10218,0.0151898,test
1912,5.39237,145.168,394.418,40.6656,99.6589,20.0041,5.37641,61.0755,0.668709,72.6783,0.000138992,train
1913,3.88746,16.7519,21.0408,50.6446,271.844,25.8796,2.16267,199.919,0.80207,14.6273,0.00233925,train
1914,5.57375,69.3994,156.181,213.06,233.406,11.2065,25.8703,59.1852,0.440828,22.396,0.00190092,test
1915,13.5982,58.916,26.8734,138.355,132.473,39.546,13.8949,55.9934,0.405967,7.44156,0.0175023,train
1916,16.6627,107.102,265.536,7.58622,89.5172,16.4334,3.14092,86.5247,0.972628,25.9794,0.000119011,train
1917,14.6537,118.947,51.4681,7.97029,99.2986,26.3574,2.72696,81.0133,0.831007,27.8128,0.000567316,test
1918,15.9644,67.3902,43.4952,28.8518,279.598,10.9184,21.8952,195.923,0.788957,14.1106,0.00264743,train
1919,7.4605,66.1703,191.843,7.53482,55.8617,36.3184,0.22747,54.9471,0.968728,35.337,7.32547e-05,train
1920,16.9392,28.9928,116.293,13.7205,76.6872,12.8583,1.53291,75.7336,0.989892,7.76703,0.000499631,train
1921,4.99854,67.5673,16.0726,23.3776,94.7999,19.6762,0.793726,33.9193,0.41822,23.0312,0.0018176,train
1922,16.7547,73.9312,171.99,126.5,56.2882,36.7906,7.60262,49.1073,0.749627,13.9808,0.0030808,test
1923,3.30189,11.2102,101.452,5.44716,135.611,24.115,0.0755879,135.09,0.996872,14.5348,4.43213e-05,train
1924,18.2669,88.7148,21.1628,10.9289,163.087,30.0476,5.94928,116.892,0.764357,15.6131,0.00235835,train
1925,13.1678,27.693,38.4411,33.0577,97.8576,20.7475,3.01935,89.2003,0.924093,8.69787,0.00283094,train
1926,8.17617,41.0482,39.4011,124.048,175.157,18.9901,11.8462,74.833,0.552462,11.6469,0.00643533,train
1927,13.5833,108.843,28.5937,45.7324,282.332,32.7898,22.0986,76.2526,0.404297,13.3628,0.00543123,test
1928,10.7662,104.789,23.5968,15.3099,76.6399,19.0052,1.79035,40.004,0.558137,22.288,0.00174631,train
1929,12.027,71.0458,19.1543,41.6529,73.0289,15.161,3.26265,30.7172,0.483773,11.9147,0.00653845,train
1930,2.9173,66.467,58.054,13.9547,147.922,9.0869,0.821213,84.5037,0.68827,63.4136,0.000175311,test
1931,14.8033,51.4061,89.097,11.58,97.0008,28.2979,1.96943,93.5089,0.965914,14.3829,0.000481002,train
1932,12.9622,54.7102,56.9873,79.107,77.8355,24.4377,6.92731,54.0071,0.694929,12.4274,0.00449836,train
1933,18.806,109.797,241.921,267.455,122.863,4.53181,114.867,44.3343,0.536539,13.0666,0.00519774,train
1934,16.7239,64.21,68.242,5.08008,239.845,16.6951,3.96397,230.899,0.973141,15.9183,0.000311241,train
1935,11.0511,104.343,374.194,8.11925,141.481,25.4421,3.40184,136.446,0.971013,37.6436,5.99468e-05,train
1936,12.3645,74.2039,91.0272,5.54091,115.975,21.051,1.52005,110.661,0.962547,24.0688,0.00018816,train
1937,5.07562,126.362,142.895,398.029,103.882,31.3273,9.82828,31.6949,0.167227,16.8202,0.00353448,train
1938,12.5625,120.151,56.36,19.0394,270.452,27.0471,15.098,152.892,0.669542,26.2843,0.00106096,train
1939,7.05448,58.6854,358.317,88.2935,284.108,5.15221,28.3316,225.488,0.858624,29.4298,0.000434577,train
1940,4.48005,105.779,31.0875,76.702,168.461,26.7965,3.2581,28.6751,0.199292,19.0213,0.0027634,train
1941,15.6392,68.7517,42.1062,267.708,268.024,22.4054,79.6592,48.8547,0.339348,6.30661,0.0248582,test
1942,5.59814,121.381,47.6721,46.4828,228.674,12.5399,6.67355,29.4412,0.307623,26.9876,0.00136462,train
1943,16.2233,66.7486,98.967,45.1855,90.0449,36.6764,7.36626,77.9028,0.846475,14.7773,0.00185177,train
1944,17.178,149.98,47.3613,28.492,83.0464,18.4985,7.96159,38.7909,0.519967,18.6792,0.00258352,train
1945,6.50095,90.16,40.1735,15.2832,255.131,5.20101,4.51905,120.995,0.631126,35.6428,0.000618289,train
1946,5.96137,115.987,20.2089,396.12,203.464,30.3269,11.1999,30.3274,0.0742246,5.8508,0.0292126,test
1947,9.72579,37.912,228.176,76.7752,215.857,31.7444,16.2243,196.973,0.931135,15.4497,0.000818116,test
1948,2.11069,124.178,381.3,18.8406,55.5538,24.8836,0.330907,41.7274,0.692522,163.665,2.60731e-05,train
1949,18.0815,20.7608,22.9578,65.9373,171.643,35.9228,11.3615,148.791,0.884054,4.94426,0.012983,train
